2024-02-19 17:50:34,362 - Fetched: 2937
2024-02-19 17:50:34,379 - Fetched: 2963
2024-02-19 17:50:34,386 - Fetched: 3470
2024-02-19 17:50:34,407 - Fetched: 3498
2024-02-19 17:50:34,421 - Fetched: 3459
2024-02-19 17:50:35,094 - Fetched: 3456
2024-02-19 17:50:35,125 - Fetched: 2853
2024-02-19 17:50:35,126 - Fetched: 3464
2024-02-19 17:50:35,169 - Fetched: 3503
2024-02-19 17:50:35,768 - Fetched: 3497
2024-02-19 17:50:35,952 - Fetched: 3475
2024-02-19 17:50:36,039 - Fetched: 3506
2024-02-19 17:50:36,235 - Fetched: 3460
2024-02-19 17:50:36,245 - Fetched: 3500
2024-02-19 17:50:36,313 - Fetched: 3505
2024-02-19 17:50:36,376 - Fetched: 3477
2024-02-19 17:50:36,642 - Fetched: 3447
2024-02-19 17:50:36,721 - Fetched: 3519
2024-02-19 17:50:36,765 - Fetched: 3527
2024-02-19 17:50:36,878 - Fetched: 3537
2024-02-19 17:50:36,908 - Fetched: 3512
2024-02-19 17:50:37,025 - Fetched: 3557
2024-02-19 17:50:37,038 - Fetched: 3560
2024-02-19 17:50:37,069 - Fetched: 3469
2024-02-19 17:50:37,211 - Fetched: 3522
2024-02-19 17:50:37,305 - Fetched: 2846
2024-02-19 17:50:37,323 - Fetched: 3543
2024-02-19 17:50:37,449 - Fetched: 2948
2024-02-19 17:50:37,671 - Fetched: 3521
2024-02-19 17:50:37,691 - Fetched: 2967
2024-02-19 17:50:37,920 - Fetched: 3578
2024-02-19 17:50:38,047 - Fetched: 3577
2024-02-19 17:50:38,175 - Fetched: 3494
2024-02-19 17:50:38,212 - Fetched: 3471
2024-02-19 17:50:38,268 - Fetched: 3536
2024-02-19 17:50:38,975 - Fetched: 3540
2024-02-19 17:50:39,041 - Fetched: 3561
2024-02-19 17:50:39,054 - Fetched: 3566
2024-02-19 17:50:39,566 - Fetched: 3599
2024-02-19 17:50:39,569 - Fetched: 3589
2024-02-19 17:50:39,976 - Fetched: 3551
2024-02-19 17:50:39,982 - Fetched: 3559
2024-02-19 17:50:40,056 - Fetched: 3554
2024-02-19 17:50:40,169 - Fetched: 3568
2024-02-19 17:50:40,285 - Fetched: 3587
2024-02-19 17:50:40,346 - Fetched: 3495
2024-02-19 17:50:40,503 - Fetched: 3546
2024-02-19 17:50:40,833 - Fetched: 2863
2024-02-19 17:50:41,021 - Fetched: 3499
2024-02-19 17:50:41,125 - Fetched: 3604
2024-02-19 17:50:41,385 - Fetched: 3613
2024-02-19 17:50:41,684 - Fetched: 3507
2024-02-19 17:50:41,750 - Fetched: 3618
2024-02-19 17:50:41,799 - Fetched: 3620
2024-02-19 17:50:41,813 - Fetched: 3603
2024-02-19 17:50:41,960 - Fetched: 3581
2024-02-19 17:50:42,078 - Fetched: 3530
2024-02-19 17:50:42,082 - Fetched: 3621
2024-02-19 17:50:42,248 - Fetched: 3547
2024-02-19 17:50:42,300 - Fetched: 3606
2024-02-19 17:50:42,517 - Fetched: 3628
2024-02-19 17:50:42,987 - Fetched: 3633
2024-02-19 17:50:43,772 - Fetched: 3634
2024-02-19 17:50:44,252 - Fetched: 2875
2024-02-19 17:50:44,334 - Fetched: 3643
2024-02-19 17:50:44,581 - Fetched: 3639
2024-02-19 17:50:44,625 - Fetched: 3491
2024-02-19 17:50:44,783 - Fetched: 3636
2024-02-19 17:50:44,832 - Fetched: 3534
2024-02-19 17:50:45,080 - Fetched: 3563
2024-02-19 17:50:45,589 - Fetched: 3590
2024-02-19 17:50:45,599 - Fetched: 3544
2024-02-19 17:50:45,658 - Fetched: 3625
2024-02-19 17:50:45,742 - Fetched: 3624
2024-02-19 17:50:45,810 - Fetched: 3535
2024-02-19 17:50:46,150 - Fetched: 3651
2024-02-19 17:50:46,264 - Fetched: 3515
2024-02-19 17:50:46,275 - Fetched: 3619
2024-02-19 17:50:46,336 - Fetched: 3467
2024-02-19 17:50:46,454 - Fetched: 3638
2024-02-19 17:50:46,498 - Fetched: 3647
2024-02-19 17:50:46,517 - Fetched: 3486
2024-02-19 17:50:46,764 - Fetched: 3637
2024-02-19 17:50:46,775 - Fetched: 3580
2024-02-19 17:50:47,047 - Fetched: 3654
2024-02-19 17:50:47,122 - Fetched: 3650
2024-02-19 17:50:47,263 - Fetched: 3660
2024-02-19 17:50:47,372 - Fetched: 3600
2024-02-19 17:50:47,588 - Fetched: 3480
2024-02-19 17:50:47,977 - Fetched: 3558
2024-02-19 17:50:48,466 - Fetched: 3542
2024-02-19 17:50:48,540 - Fetched: 2891
2024-02-19 17:50:48,688 - Fetched: 3655
2024-02-19 17:50:48,746 - Fetched: 3665
2024-02-19 17:50:48,871 - Fetched: 3669
2024-02-19 17:50:49,847 - Fetched: 3672
2024-02-19 17:50:49,881 - Fetched: 3662
2024-02-19 17:50:50,016 - Fetched: 3676
2024-02-19 17:50:50,163 - Fetched: 2953
2024-02-19 17:50:50,288 - Fetched: 3673
2024-02-19 17:50:50,878 - Fetched: 3671
2024-02-19 17:50:51,070 - Fetched: 3666
2024-02-19 17:50:51,292 - Fetched: 3678
2024-02-19 17:50:51,337 - Fetched: 3681
2024-02-19 17:50:51,446 - Fetched: 3675
2024-02-19 17:50:51,488 - Fetched: 3682
2024-02-19 17:50:51,500 - Fetched: 3450
2024-02-19 17:50:51,608 - Fetched: 3689
2024-02-19 17:50:52,496 - Fetched: 3694
2024-02-19 17:50:52,852 - Fetched: 3690
2024-02-19 17:50:53,147 - Fetched: 3525
2024-02-19 17:50:53,526 - Fetched: 3693
2024-02-19 17:50:53,527 - Fetched: 3691
2024-02-19 17:50:53,853 - Fetched: 3532
2024-02-19 17:50:53,929 - Fetched: 3688
2024-02-19 17:50:54,052 - Fetched: 3585
2024-02-19 17:50:54,064 - Fetched: 3667
2024-02-19 17:50:54,118 - Fetched: 3461
2024-02-19 17:50:54,185 - Fetched: 3697
2024-02-19 17:50:54,246 - Fetched: 3700
2024-02-19 17:50:54,587 - Fetched: 3687
2024-02-19 17:50:54,741 - Fetched: 3476
2024-02-19 17:50:55,187 - Fetched: 3709
2024-02-19 17:50:55,856 - Fetched: 3715
2024-02-19 17:50:56,044 - Fetched: 3713
2024-02-19 17:50:56,121 - Fetched: 3714
2024-02-19 17:50:56,308 - Fetched: 3708
2024-02-19 17:50:56,433 - Fetched: 3674
2024-02-19 17:50:56,554 - Fetched: 3695
2024-02-19 17:50:56,587 - Fetched: 3707
2024-02-19 17:50:56,732 - Fetched: 3703
2024-02-19 17:50:56,801 - Fetched: 3712
2024-02-19 17:50:56,811 - Fetched: 3658
2024-02-19 17:50:56,946 - Fetched: 3605
2024-02-19 17:50:57,311 - Fetched: 3720
2024-02-19 17:50:57,402 - Fetched: 3444
2024-02-19 17:50:57,708 - Fetched: 3704
2024-02-19 17:50:57,724 - Fetched: 3716
2024-02-19 17:50:58,389 - Fetched: 3705
2024-02-19 17:50:58,454 - Fetched: 3479
2024-02-19 17:50:58,641 - Fetched: 3717
2024-02-19 17:50:58,809 - Fetched: 3656
2024-02-19 17:50:58,821 - Fetched: 3730
2024-02-19 17:50:59,485 - Fetched: 3722
2024-02-19 17:50:59,598 - Fetched: 3614
2024-02-19 17:50:59,832 - Fetched: 3732
2024-02-19 17:51:00,288 - Fetched: 3733
2024-02-19 17:51:00,424 - Fetched: 3729
2024-02-19 17:51:00,597 - Fetched: 3736
2024-02-19 17:51:01,177 - Fetched: 3728
2024-02-19 17:51:01,428 - Fetched: 3574
2024-02-19 17:51:01,486 - Fetched: 3723
2024-02-19 17:51:01,591 - Fetched: 3721
2024-02-19 17:51:02,254 - Fetched: 3740
2024-02-19 17:51:02,699 - Fetched: 3684
2024-02-19 17:51:02,858 - Fetched: 3747
2024-02-19 17:51:02,858 - Fetched: 3744
2024-02-19 17:51:02,859 - Fetched: 3657
2024-02-19 17:51:03,025 - Fetched: 3746
2024-02-19 17:51:03,028 - Fetched: 3644
2024-02-19 17:51:03,385 - Fetched: 3490
2024-02-19 17:51:03,394 - Fetched: 3750
2024-02-19 17:51:03,427 - Fetched: 3748
2024-02-19 17:51:03,485 - Fetched: 3679
2024-02-19 17:51:03,561 - Fetched: 3696
2024-02-19 17:51:03,881 - Fetched: 3738
2024-02-19 17:51:03,951 - Fetched: 3743
2024-02-19 17:51:04,197 - Fetched: 3752
